"Model","WT1800"
"Comment",""
"Version","1.01"
"Date","2024/12/05"
"Time","10:31:22"

"<Settings>"
"Measurement Mode","Normal Mode"
"Sigma","SigmaA"
"Sigma Wiring","3P4W"
"Delta Measure Type","Star->Delta"
"Delta Measure Mode","RMS"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"Module","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A"
"Wiring","1P2W","SigmaA(3P4W)","SigmaA(3P4W)","SigmaA(3P4W)","1P2W","1P2W"
"Voltage Range","1.5V","600V","600V","600V","1.5V","1.5V"
"Terminal","Direct","Direct","Direct","Direct","Sensor","Direct"
"Current Range","    10mA","Auto","Auto","Auto","100mV","    10mA"
"Sensor Ratio","100.0000","10.0000","100.0000","10.0000","100.0000","10.0000"
"Line Filter","Off","Off","Off","Off","Off","Off"
"Frequency Filter","Off","Off","Off","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","2000.0001","1000.0000","1000.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Sync Source","I1","I2","I3","I4","I5","I6"
"WP Type","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge"
"q Mode","dc","dc","dc","dc","dc","dc"
"Null U","Off","Off","Off","Off","Off","Off"
"Null I","Off","Off","Off","Off","Off","Off"
"Element Independent","On"
"Average","Off"
"F1(EFF)","P(E3)/P(E4)*100","Unit","%"
"F2(P-loss)","Off"
"F3(U-ripple)","Off"
"F4(I-ripple)","Off"
"F5(D-UrmsR)","Off"
"F6(D-UrmsS)","Off"
"F7(D-UrmsT)","Off"
"F8(D-UmnR)","Off"
"F9(D-UmnS)","Off"
"F10(D-UmnT)","Off"
"F11(PhiU3-U2)","Off"
"F12(PhiI1-I2)","Off"
"F13(PhiI2-I3)","Off"
"F14(PhiI3-I1)","Off"
"F15(Pp-p)","Off"
"F16(F16)","Off"
"F17(F17)","Off"
"F18(F18)","Off"
"F19(F19)","Off"
"F20(F20)","Off"
"Evt1(Ev1)","Off"
"Evt2(Ev2)","Off"
"Evt3(Ev3)","Off"
"Evt4(Ev4)","Off"
"Evt5(Ev5)","Off"
"Evt6(Ev6)","Off"
"Evt7(Ev7)","Off"
"Evt8(Ev8)","Off"
"S Formula","Urms X Irms"
"S,Q Formula","Type 1"
"PC Formula","IEC76(1976)","0.5000","0.5000"
"Phase Angle","180 degree"
"Update Rate","100ms"
"Crest Factor","3"
"eta1 Formula","P3/P4*100"
"eta2 Formula","P4/P3*100"
"eta3 Formula","Off"
"eta4 Formula","Off"

"<Settings (Harmonics)>"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"PLL Source","U4","U4","U4","U4","U4","U4"
"Order","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40"
"THD Formula","Total","Total","Total","Total","Total","Total"

"Store No.","Date","Time","Urms-E2[V]","Irms-E2[A]","P-E2[W]","S-E2[VA]","Q-E2[var]","PF-E2","Urms-E3[V]","Irms-E3[A]","P-E3[W]","S-E3[VA]","Q-E3[var]","PF-E3","Urms-E4[V]","Irms-E4[A]","P-E4[W]","S-E4[VA]","Q-E4[var]","PF-E4","Urms-SigA[V]","Irms-SigA[A]","P-SigA[W]","S-SigA[VA]","Q-SigA[var]","PF-SigA"
 1062,2024/12/05,10:31:05,207.37E+00,10.927E+00,2.0305E+03,2.2659E+03,1.0058E+03,0.8961E+00,207.47E+00,10.616E+00,2.0049E+03,2.2024E+03,911.52E+00,0.9103E+00,207.38E+00,10.506E+00,1.9880E+03,2.1787E+03,891.37E+00,0.9125E+00,207.41E+00,10.683E+00,6.0234E+03,6.6470E+03,2.8087E+03,0.9062E+00
 1063,2024/12/05,10:31:05,207.42E+00,10.947E+00,2.0349E+03,2.2705E+03,1.0072E+03,0.8962E+00,207.49E+00,10.606E+00,2.0040E+03,2.2006E+03,909.26E+00,0.9106E+00,207.38E+00,10.511E+00,1.9891E+03,2.1798E+03,891.71E+00,0.9125E+00,207.43E+00,10.688E+00,6.0280E+03,6.6509E+03,2.8082E+03,0.9063E+00
 1064,2024/12/05,10:31:05,207.39E+00,10.902E+00,2.0258E+03,2.2609E+03,1.0039E+03,0.8960E+00,207.49E+00,10.592E+00,2.0012E+03,2.1977E+03,908.28E+00,0.9106E+00,207.33E+00,10.481E+00,1.9829E+03,2.1730E+03,888.72E+00,0.9125E+00,207.40E+00,10.658E+00,6.0100E+03,6.6316E+03,2.8009E+03,0.9063E+00
 1065,2024/12/05,10:31:06,207.42E+00,10.922E+00,2.0302E+03,2.2654E+03,1.0052E+03,0.8962E+00,207.50E+00,10.605E+00,2.0032E+03,2.2005E+03,910.69E+00,0.9103E+00,207.34E+00,10.487E+00,1.9843E+03,2.1744E+03,889.11E+00,0.9126E+00,207.42E+00,10.671E+00,6.0177E+03,6.6403E+03,2.8050E+03,0.9062E+00
 1066,2024/12/05,10:31:06,207.38E+00,10.915E+00,2.0281E+03,2.2635E+03,1.0050E+03,0.8960E+00,207.36E+00,10.596E+00,1.9994E+03,2.1971E+03,910.81E+00,0.9100E+00,207.43E+00,10.497E+00,1.9870E+03,2.1773E+03,890.19E+00,0.9126E+00,207.39E+00,10.669E+00,6.0146E+03,6.6379E+03,2.8060E+03,0.9061E+00
 1067,2024/12/05,10:31:06,207.34E+00,10.910E+00,2.0266E+03,2.2621E+03,1.0052E+03,0.8959E+00,207.50E+00,10.596E+00,2.0015E+03,2.1987E+03,909.98E+00,0.9103E+00,207.42E+00,10.504E+00,1.9876E+03,2.1788E+03,892.45E+00,0.9123E+00,207.42E+00,10.670E+00,6.0156E+03,6.6396E+03,2.8076E+03,0.9060E+00
 1068,2024/12/05,10:31:06,207.43E+00,10.932E+00,2.0321E+03,2.2675E+03,1.0062E+03,0.8962E+00,207.52E+00,10.597E+00,2.0022E+03,2.1992E+03,909.75E+00,0.9104E+00,207.32E+00,10.493E+00,1.9846E+03,2.1755E+03,891.22E+00,0.9122E+00,207.42E+00,10.674E+00,6.0188E+03,6.6422E+03,2.8071E+03,0.9061E+00
 1069,2024/12/05,10:31:06,207.31E+00,10.911E+00,2.0256E+03,2.2619E+03,1.0064E+03,0.8956E+00,207.38E+00,10.598E+00,2.0004E+03,2.1979E+03,910.64E+00,0.9101E+00,207.37E+00,10.492E+00,1.9852E+03,2.1757E+03,890.24E+00,0.9125E+00,207.35E+00,10.667E+00,6.0113E+03,6.6355E+03,2.8073E+03,0.9059E+00
 1070,2024/12/05,10:31:06,207.33E+00,10.905E+00,2.0238E+03,2.2609E+03,1.0081E+03,0.8951E+00,207.38E+00,10.599E+00,2.0001E+03,2.1981E+03,911.63E+00,0.9099E+00,207.38E+00,10.484E+00,1.9839E+03,2.1741E+03,889.44E+00,0.9125E+00,207.36E+00,10.663E+00,6.0077E+03,6.6331E+03,2.8092E+03,0.9057E+00
 1071,2024/12/05,10:31:06,207.38E+00,10.927E+00,2.0296E+03,2.2661E+03,1.0081E+03,0.8956E+00,207.33E+00,10.602E+00,1.9995E+03,2.1980E+03,912.74E+00,0.9097E+00,207.28E+00,10.488E+00,1.9832E+03,2.1740E+03,890.51E+00,0.9123E+00,207.33E+00,10.672E+00,6.0123E+03,6.6381E+03,2.8113E+03,0.9057E+00
 1072,2024/12/05,10:31:06,207.42E+00,10.924E+00,2.0294E+03,2.2658E+03,1.0077E+03,0.8957E+00,207.49E+00,10.601E+00,2.0020E+03,2.1995E+03,910.86E+00,0.9102E+00,207.42E+00,10.501E+00,1.9871E+03,2.1782E+03,892.25E+00,0.9123E+00,207.44E+00,10.675E+00,6.0185E+03,6.6435E+03,2.8108E+03,0.9059E+00
 1073,2024/12/05,10:31:06,207.23E+00,10.915E+00,2.0240E+03,2.2619E+03,1.0096E+03,0.8949E+00,207.38E+00,10.595E+00,1.9998E+03,2.1973E+03,910.62E+00,0.9101E+00,207.45E+00,10.506E+00,1.9886E+03,2.1794E+03,891.88E+00,0.9124E+00,207.35E+00,10.672E+00,6.0124E+03,6.6386E+03,2.8121E+03,0.9057E+00
 1074,2024/12/05,10:31:06,207.33E+00,10.944E+00,2.0315E+03,2.2690E+03,1.0107E+03,0.8953E+00,207.38E+00,10.624E+00,2.0053E+03,2.2032E+03,912.56E+00,0.9102E+00,207.32E+00,10.522E+00,1.9899E+03,2.1814E+03,893.77E+00,0.9122E+00,207.34E+00,10.697E+00,6.0267E+03,6.6536E+03,2.8170E+03,0.9058E+00
 1075,2024/12/05,10:31:07,207.35E+00,10.928E+00,2.0280E+03,2.2659E+03,1.0108E+03,0.8950E+00,207.38E+00,10.612E+00,2.0029E+03,2.2007E+03,911.87E+00,0.9101E+00,207.38E+00,10.508E+00,1.9883E+03,2.1792E+03,891.82E+00,0.9124E+00,207.37E+00,10.683E+00,6.0192E+03,6.6458E+03,2.8145E+03,0.9057E+00
 1076,2024/12/05,10:31:07,207.28E+00,10.936E+00,2.0285E+03,2.2668E+03,1.0118E+03,0.8949E+00,207.35E+00,10.609E+00,2.0013E+03,2.1997E+03,913.04E+00,0.9098E+00,207.37E+00,10.515E+00,1.9893E+03,2.1805E+03,892.86E+00,0.9123E+00,207.33E+00,10.687E+00,6.0191E+03,6.6470E+03,2.8177E+03,0.9055E+00
 1077,2024/12/05,10:31:07,207.34E+00,10.941E+00,2.0305E+03,2.2685E+03,1.0116E+03,0.8951E+00,207.37E+00,10.607E+00,2.0015E+03,2.1997E+03,912.50E+00,0.9099E+00,207.41E+00,10.523E+00,1.9905E+03,2.1825E+03,895.27E+00,0.9120E+00,207.37E+00,10.690E+00,6.0224E+03,6.6508E+03,2.8194E+03,0.9055E+00
 1078,2024/12/05,10:31:07,207.31E+00,10.934E+00,2.0298E+03,2.2667E+03,1.0088E+03,0.8955E+00,207.37E+00,10.613E+00,2.0025E+03,2.2008E+03,912.96E+00,0.9099E+00,207.33E+00,10.517E+00,1.9881E+03,2.1805E+03,895.52E+00,0.9118E+00,207.34E+00,10.688E+00,6.0204E+03,6.6479E+03,2.8173E+03,0.9056E+00
 1079,2024/12/05,10:31:07,207.27E+00,10.936E+00,2.0280E+03,2.2666E+03,1.0124E+03,0.8947E+00,207.33E+00,10.613E+00,2.0023E+03,2.2003E+03,912.23E+00,0.9100E+00,207.38E+00,10.515E+00,1.9889E+03,2.1805E+03,893.96E+00,0.9121E+00,207.33E+00,10.688E+00,6.0192E+03,6.6475E+03,2.8185E+03,0.9055E+00
 1080,2024/12/05,10:31:07,207.26E+00,10.929E+00,2.0270E+03,2.2651E+03,1.0108E+03,0.8949E+00,207.33E+00,10.613E+00,2.0025E+03,2.2004E+03,911.95E+00,0.9101E+00,207.38E+00,10.506E+00,1.9879E+03,2.1788E+03,891.96E+00,0.9124E+00,207.33E+00,10.683E+00,6.0174E+03,6.6443E+03,2.8147E+03,0.9057E+00
 1081,2024/12/05,10:31:07,207.34E+00,10.934E+00,2.0292E+03,2.2671E+03,1.0109E+03,0.8951E+00,207.34E+00,10.613E+00,2.0021E+03,2.2005E+03,913.11E+00,0.9098E+00,207.45E+00,10.517E+00,1.9908E+03,2.1817E+03,892.54E+00,0.9125E+00,207.38E+00,10.688E+00,6.0222E+03,6.6493E+03,2.8166E+03,0.9057E+00
 1082,2024/12/05,10:31:07,207.31E+00,10.933E+00,2.0291E+03,2.2665E+03,1.0098E+03,0.8953E+00,207.39E+00,10.613E+00,2.0028E+03,2.2010E+03,912.84E+00,0.9099E+00,207.38E+00,10.514E+00,1.9888E+03,2.1804E+03,893.74E+00,0.9121E+00,207.36E+00,10.687E+00,6.0207E+03,6.6478E+03,2.8164E+03,0.9057E+00
 1083,2024/12/05,10:31:07,207.32E+00,10.933E+00,2.0286E+03,2.2666E+03,1.0112E+03,0.8950E+00,207.43E+00,10.610E+00,2.0035E+03,2.2007E+03,910.70E+00,0.9104E+00,207.36E+00,10.517E+00,1.9888E+03,2.1808E+03,894.66E+00,0.9120E+00,207.37E+00,10.686E+00,6.0208E+03,6.6482E+03,2.8166E+03,0.9056E+00
 1084,2024/12/05,10:31:07,207.36E+00,10.953E+00,2.0335E+03,2.2712E+03,1.0114E+03,0.8954E+00,207.34E+00,10.605E+00,2.0014E+03,2.1989E+03,910.83E+00,0.9102E+00,207.37E+00,10.526E+00,1.9912E+03,2.1828E+03,894.14E+00,0.9123E+00,207.36E+00,10.695E+00,6.0261E+03,6.6528E+03,2.8164E+03,0.9058E+00
 1085,2024/12/05,10:31:08,207.31E+00,10.914E+00,2.0263E+03,2.2626E+03,1.0068E+03,0.8955E+00,207.38E+00,10.603E+00,2.0013E+03,2.1988E+03,910.79E+00,0.9102E+00,207.34E+00,10.498E+00,1.9866E+03,2.1767E+03,889.47E+00,0.9127E+00,207.34E+00,10.672E+00,6.0142E+03,6.6381E+03,2.8071E+03,0.9060E+00
 1086,2024/12/05,10:31:08,207.28E+00,10.926E+00,2.0281E+03,2.2647E+03,1.0077E+03,0.8955E+00,207.41E+00,10.611E+00,2.0034E+03,2.2008E+03,911.02E+00,0.9103E+00,207.40E+00,10.505E+00,1.9880E+03,2.1788E+03,891.57E+00,0.9124E+00,207.36E+00,10.681E+00,6.0195E+03,6.6442E+03,2.8103E+03,0.9060E+00
 1087,2024/12/05,10:31:08,207.34E+00,10.926E+00,2.0305E+03,2.2655E+03,1.0048E+03,0.8963E+00,207.33E+00,10.606E+00,2.0010E+03,2.1990E+03,911.84E+00,0.9100E+00,207.41E+00,10.519E+00,1.9907E+03,2.1818E+03,892.83E+00,0.9124E+00,207.36E+00,10.684E+00,6.0223E+03,6.6463E+03,2.8095E+03,0.9061E+00
 1088,2024/12/05,10:31:08,207.27E+00,10.923E+00,2.0273E+03,2.2640E+03,1.0078E+03,0.8955E+00,207.39E+00,10.609E+00,2.0026E+03,2.2002E+03,911.25E+00,0.9102E+00,207.37E+00,10.508E+00,1.9876E+03,2.1791E+03,893.23E+00,0.9121E+00,207.34E+00,10.680E+00,6.0175E+03,6.6433E+03,2.8123E+03,0.9058E+00
 1089,2024/12/05,10:31:08,207.28E+00,10.924E+00,2.0288E+03,2.2643E+03,1.0055E+03,0.8960E+00,207.43E+00,10.600E+00,2.0021E+03,2.1988E+03,908.89E+00,0.9106E+00,207.38E+00,10.508E+00,1.9883E+03,2.1792E+03,891.93E+00,0.9124E+00,207.36E+00,10.677E+00,6.0192E+03,6.6422E+03,2.8063E+03,0.9062E+00
 1090,2024/12/05,10:31:08,207.32E+00,10.926E+00,2.0304E+03,2.2651E+03,1.0042E+03,0.8964E+00,207.41E+00,10.611E+00,2.0037E+03,2.2009E+03,910.64E+00,0.9104E+00,207.37E+00,10.510E+00,1.9887E+03,2.1794E+03,891.62E+00,0.9125E+00,207.37E+00,10.682E+00,6.0227E+03,6.6455E+03,2.8064E+03,0.9063E+00
 1091,2024/12/05,10:31:08,207.31E+00,10.913E+00,2.0275E+03,2.2624E+03,1.0038E+03,0.8962E+00,207.46E+00,10.615E+00,2.0054E+03,2.2022E+03,909.95E+00,0.9106E+00,207.39E+00,10.495E+00,1.9867E+03,2.1766E+03,889.24E+00,0.9127E+00,207.38E+00,10.675E+00,6.0196E+03,6.6412E+03,2.8030E+03,0.9064E+00
 1092,2024/12/05,10:31:08,207.36E+00,10.926E+00,2.0314E+03,2.2656E+03,1.0031E+03,0.8966E+00,207.41E+00,10.617E+00,2.0045E+03,2.2021E+03,911.66E+00,0.9103E+00,207.38E+00,10.503E+00,1.9877E+03,2.1780E+03,890.35E+00,0.9126E+00,207.38E+00,10.682E+00,6.0236E+03,6.6456E+03,2.8051E+03,0.9064E+00
 1093,2024/12/05,10:31:08,207.42E+00,10.927E+00,2.0322E+03,2.2665E+03,1.0036E+03,0.8966E+00,207.43E+00,10.610E+00,2.0047E+03,2.2009E+03,908.43E+00,0.9108E+00,207.38E+00,10.509E+00,1.9883E+03,2.1793E+03,892.16E+00,0.9124E+00,207.41E+00,10.682E+00,6.0252E+03,6.6467E+03,2.8041E+03,0.9065E+00
 1094,2024/12/05,10:31:08,207.36E+00,10.917E+00,2.0298E+03,2.2638E+03,1.0024E+03,0.8966E+00,207.41E+00,10.595E+00,2.0008E+03,2.1976E+03,908.96E+00,0.9104E+00,207.34E+00,10.491E+00,1.9845E+03,2.1752E+03,890.78E+00,0.9123E+00,207.37E+00,10.668E+00,6.0150E+03,6.6366E+03,2.8021E+03,0.9063E+00
 1095,2024/12/05,10:31:09,207.35E+00,10.926E+00,2.0317E+03,2.2654E+03,1.0022E+03,0.8968E+00,207.41E+00,10.614E+00,2.0049E+03,2.2015E+03,909.38E+00,0.9107E+00,207.33E+00,10.511E+00,1.9891E+03,2.1794E+03,890.57E+00,0.9127E+00,207.36E+00,10.684E+00,6.0257E+03,6.6463E+03,2.8022E+03,0.9066E+00
 1096,2024/12/05,10:31:09,207.35E+00,10.923E+00,2.0307E+03,2.2650E+03,1.0031E+03,0.8966E+00,207.42E+00,10.613E+00,2.0051E+03,2.2014E+03,908.58E+00,0.9109E+00,207.38E+00,10.498E+00,1.9870E+03,2.1770E+03,889.47E+00,0.9127E+00,207.39E+00,10.678E+00,6.0229E+03,6.6434E+03,2.8011E+03,0.9066E+00
 1097,2024/12/05,10:31:09,207.39E+00,10.923E+00,2.0321E+03,2.2653E+03,1.0010E+03,0.8971E+00,207.41E+00,10.613E+00,2.0041E+03,2.2013E+03,910.65E+00,0.9104E+00,207.38E+00,10.507E+00,1.9888E+03,2.1789E+03,889.98E+00,0.9128E+00,207.39E+00,10.681E+00,6.0250E+03,6.6454E+03,2.8016E+03,0.9066E+00
 1098,2024/12/05,10:31:09,207.36E+00,10.918E+00,2.0298E+03,2.2640E+03,1.0029E+03,0.8965E+00,207.46E+00,10.621E+00,2.0071E+03,2.2034E+03,909.23E+00,0.9109E+00,207.42E+00,10.512E+00,1.9901E+03,2.1805E+03,891.01E+00,0.9127E+00,207.41E+00,10.684E+00,6.0270E+03,6.6479E+03,2.8031E+03,0.9066E+00
 1099,2024/12/05,10:31:09,207.38E+00,10.934E+00,2.0343E+03,2.2676E+03,1.0017E+03,0.8971E+00,207.46E+00,10.605E+00,2.0038E+03,2.2002E+03,908.61E+00,0.9107E+00,207.38E+00,10.511E+00,1.9886E+03,2.1796E+03,892.41E+00,0.9123E+00,207.41E+00,10.683E+00,6.0267E+03,6.6474E+03,2.8027E+03,0.9066E+00
 1100,2024/12/05,10:31:09,207.47E+00,10.935E+00,2.0352E+03,2.2687E+03,1.0026E+03,0.8971E+00,207.46E+00,10.616E+00,2.0062E+03,2.2025E+03,908.92E+00,0.9109E+00,207.38E+00,10.512E+00,1.9895E+03,2.1801E+03,891.41E+00,0.9126E+00,207.44E+00,10.688E+00,6.0309E+03,6.6513E+03,2.8029E+03,0.9067E+00
 1101,2024/12/05,10:31:09,207.36E+00,10.925E+00,2.0307E+03,2.2654E+03,1.0041E+03,0.8964E+00,207.46E+00,10.613E+00,2.0060E+03,2.2019E+03,907.79E+00,0.9111E+00,207.37E+00,10.502E+00,1.9881E+03,2.1779E+03,889.20E+00,0.9129E+00,207.40E+00,10.680E+00,6.0249E+03,6.6452E+03,2.8010E+03,0.9067E+00
 1102,2024/12/05,10:31:09,207.38E+00,10.922E+00,2.0310E+03,2.2651E+03,1.0028E+03,0.8967E+00,207.46E+00,10.614E+00,2.0052E+03,2.2021E+03,910.01E+00,0.9106E+00,207.38E+00,10.507E+00,1.9887E+03,2.1789E+03,890.25E+00,0.9127E+00,207.41E+00,10.681E+00,6.0249E+03,6.6460E+03,2.8031E+03,0.9065E+00
 1103,2024/12/05,10:31:09,207.46E+00,10.944E+00,2.0361E+03,2.2704E+03,1.0045E+03,0.8968E+00,207.43E+00,10.613E+00,2.0041E+03,2.2015E+03,911.10E+00,0.9103E+00,207.38E+00,10.508E+00,1.9882E+03,2.1791E+03,891.79E+00,0.9124E+00,207.42E+00,10.688E+00,6.0284E+03,6.6509E+03,2.8074E+03,0.9064E+00
 1104,2024/12/05,10:31:09,207.51E+00,10.941E+00,2.0365E+03,2.2704E+03,1.0037E+03,0.8970E+00,207.50E+00,10.614E+00,2.0061E+03,2.2023E+03,908.78E+00,0.9109E+00,207.38E+00,10.518E+00,1.9900E+03,2.1812E+03,893.11E+00,0.9123E+00,207.46E+00,10.691E+00,6.0325E+03,6.6539E+03,2.8056E+03,0.9066E+00
 1105,2024/12/05,10:31:10,207.41E+00,10.939E+00,2.0342E+03,2.2688E+03,1.0049E+03,0.8966E+00,207.46E+00,10.609E+00,2.0046E+03,2.2011E+03,909.01E+00,0.9107E+00,207.42E+00,10.510E+00,1.9890E+03,2.1799E+03,892.07E+00,0.9124E+00,207.43E+00,10.686E+00,6.0278E+03,6.6498E+03,2.8059E+03,0.9065E+00
 1106,2024/12/05,10:31:10,207.40E+00,10.932E+00,2.0340E+03,2.2673E+03,1.0016E+03,0.8971E+00,207.46E+00,10.611E+00,2.0049E+03,2.2013E+03,908.99E+00,0.9108E+00,207.42E+00,10.513E+00,1.9902E+03,2.1805E+03,890.88E+00,0.9127E+00,207.43E+00,10.685E+00,6.0291E+03,6.6491E+03,2.8015E+03,0.9068E+00
 1107,2024/12/05,10:31:10,207.35E+00,10.925E+00,2.0310E+03,2.2653E+03,1.0033E+03,0.8966E+00,207.46E+00,10.613E+00,2.0047E+03,2.2017E+03,910.45E+00,0.9105E+00,207.38E+00,10.497E+00,1.9868E+03,2.1769E+03,889.64E+00,0.9127E+00,207.39E+00,10.678E+00,6.0224E+03,6.6439E+03,2.8034E+03,0.9065E+00
 1108,2024/12/05,10:31:10,207.42E+00,10.921E+00,2.0314E+03,2.2652E+03,1.0022E+03,0.8968E+00,207.49E+00,10.620E+00,2.0065E+03,2.2036E+03,910.90E+00,0.9106E+00,207.38E+00,10.511E+00,1.9891E+03,2.1798E+03,891.68E+00,0.9125E+00,207.43E+00,10.684E+00,6.0270E+03,6.6486E+03,2.8048E+03,0.9065E+00
 1109,2024/12/05,10:31:10,207.42E+00,10.923E+00,2.0324E+03,2.2657E+03,1.0014E+03,0.8970E+00,207.47E+00,10.606E+00,2.0036E+03,2.2004E+03,909.69E+00,0.9105E+00,207.38E+00,10.511E+00,1.9886E+03,2.1798E+03,892.74E+00,0.9123E+00,207.42E+00,10.680E+00,6.0246E+03,6.6460E+03,2.8038E+03,0.9065E+00
 1110,2024/12/05,10:31:10,207.41E+00,10.932E+00,2.0332E+03,2.2674E+03,1.0035E+03,0.8967E+00,207.47E+00,10.605E+00,2.0036E+03,2.2002E+03,909.17E+00,0.9106E+00,207.30E+00,10.500E+00,1.9854E+03,2.1766E+03,892.16E+00,0.9121E+00,207.39E+00,10.679E+00,6.0222E+03,6.6442E+03,2.8049E+03,0.9064E+00
 1111,2024/12/05,10:31:10,207.44E+00,10.932E+00,2.0338E+03,2.2677E+03,1.0029E+03,0.8969E+00,207.38E+00,10.600E+00,2.0017E+03,2.1983E+03,908.70E+00,0.9106E+00,207.38E+00,10.504E+00,1.9879E+03,2.1783E+03,890.82E+00,0.9126E+00,207.40E+00,10.679E+00,6.0234E+03,6.6443E+03,2.8025E+03,0.9065E+00
 1112,2024/12/05,10:31:10,207.39E+00,10.926E+00,2.0319E+03,2.2660E+03,1.0031E+03,0.8967E+00,207.42E+00,10.603E+00,2.0027E+03,2.1994E+03,909.22E+00,0.9106E+00,207.38E+00,10.501E+00,1.9873E+03,2.1777E+03,890.60E+00,0.9126E+00,207.40E+00,10.677E+00,6.0218E+03,6.6431E+03,2.8029E+03,0.9065E+00
 1113,2024/12/05,10:31:10,207.38E+00,10.919E+00,2.0305E+03,2.2644E+03,1.0023E+03,0.8967E+00,207.38E+00,10.604E+00,2.0020E+03,2.1991E+03,909.90E+00,0.9104E+00,207.42E+00,10.508E+00,1.9895E+03,2.1795E+03,889.83E+00,0.9129E+00,207.39E+00,10.677E+00,6.0221E+03,6.6430E+03,2.8020E+03,0.9065E+00
 1114,2024/12/05,10:31:10,207.44E+00,10.931E+00,2.0338E+03,2.2675E+03,1.0026E+03,0.8969E+00,207.47E+00,10.603E+00,2.0033E+03,2.1997E+03,908.46E+00,0.9107E+00,207.38E+00,10.510E+00,1.9887E+03,2.1796E+03,892.19E+00,0.9124E+00,207.43E+00,10.681E+00,6.0258E+03,6.6468E+03,2.8033E+03,0.9066E+00
 1115,2024/12/05,10:31:11,207.42E+00,10.896E+00,2.0269E+03,2.2600E+03,999.60E+00,0.8969E+00,207.43E+00,10.575E+00,1.9975E+03,2.1935E+03,906.41E+00,0.9106E+00,207.38E+00,10.477E+00,1.9821E+03,2.1727E+03,889.86E+00,0.9123E+00,207.41E+00,10.649E+00,6.0065E+03,6.6262E+03,2.7959E+03,0.9065E+00
 1116,2024/12/05,10:31:11,207.45E+00,10.922E+00,2.0328E+03,2.2657E+03,1.0007E+03,0.8972E+00,207.38E+00,10.585E+00,1.9994E+03,2.1951E+03,906.05E+00,0.9108E+00,207.38E+00,10.487E+00,1.9848E+03,2.1747E+03,888.84E+00,0.9127E+00,207.40E+00,10.665E+00,6.0170E+03,6.6356E+03,2.7956E+03,0.9068E+00
 1117,2024/12/05,10:31:11,207.39E+00,10.900E+00,2.0272E+03,2.2606E+03,1.0004E+03,0.8968E+00,207.40E+00,10.589E+00,1.9999E+03,2.1962E+03,907.64E+00,0.9106E+00,207.42E+00,10.483E+00,1.9846E+03,2.1743E+03,888.21E+00,0.9128E+00,207.40E+00,10.657E+00,6.0117E+03,6.6312E+03,2.7962E+03,0.9066E+00
 1118,2024/12/05,10:31:11,207.39E+00,10.902E+00,2.0282E+03,2.2610E+03,999.34E+00,0.8970E+00,207.39E+00,10.583E+00,1.9983E+03,2.1950E+03,908.19E+00,0.9104E+00,207.34E+00,10.481E+00,1.9831E+03,2.1731E+03,888.56E+00,0.9126E+00,207.37E+00,10.656E+00,6.0096E+03,6.6291E+03,2.7961E+03,0.9065E+00
 1119,2024/12/05,10:31:11,207.32E+00,10.903E+00,2.0270E+03,2.2605E+03,1.0005E+03,0.8967E+00,207.33E+00,10.578E+00,1.9963E+03,2.1932E+03,908.15E+00,0.9102E+00,207.34E+00,10.489E+00,1.9843E+03,2.1749E+03,890.18E+00,0.9124E+00,207.33E+00,10.657E+00,6.0077E+03,6.6285E+03,2.7989E+03,0.9063E+00
 1120,2024/12/05,10:31:11,207.43E+00,10.903E+00,2.0286E+03,2.2616E+03,999.76E+00,0.8970E+00,207.43E+00,10.585E+00,1.9995E+03,2.1956E+03,907.12E+00,0.9107E+00,207.33E+00,10.479E+00,1.9820E+03,2.1727E+03,890.14E+00,0.9122E+00,207.40E+00,10.656E+00,6.0101E+03,6.6300E+03,2.7970E+03,0.9065E+00
 1121,2024/12/05,10:31:11,207.46E+00,10.915E+00,2.0313E+03,2.2643E+03,1.0006E+03,0.8971E+00,207.38E+00,10.585E+00,1.9984E+03,2.1951E+03,908.33E+00,0.9104E+00,207.33E+00,10.487E+00,1.9839E+03,2.1742E+03,889.67E+00,0.9124E+00,207.39E+00,10.662E+00,6.0135E+03,6.6337E+03,2.7986E+03,0.9065E+00
 1122,2024/12/05,10:31:11,207.40E+00,10.904E+00,2.0283E+03,2.2615E+03,1.0001E+03,0.8969E+00,207.50E+00,10.591E+00,2.0018E+03,2.1977E+03,907.09E+00,0.9109E+00,207.33E+00,10.480E+00,1.9831E+03,2.1728E+03,887.91E+00,0.9127E+00,207.41E+00,10.658E+00,6.0132E+03,6.6320E+03,2.7951E+03,0.9067E+00
