"Model","WT1800"
"Comment",""
"Version","1.01"
"Date","2024/12/05"
"Time","15:05:17"

"<Settings>"
"Measurement Mode","Normal Mode"
"Sigma","SigmaA"
"Sigma Wiring","3P4W"
"Delta Measure Type","Star->Delta"
"Delta Measure Mode","RMS"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"Module","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A"
"Wiring","1P2W","SigmaA(3P4W)","SigmaA(3P4W)","SigmaA(3P4W)","1P2W","1P2W"
"Voltage Range","1.5V","600V","600V","600V","1.5V","1.5V"
"Terminal","Direct","Direct","Direct","Direct","Sensor","Direct"
"Current Range","    10mA","Auto","Auto","Auto","100mV","    10mA"
"Sensor Ratio","100.0000","10.0000","100.0000","10.0000","100.0000","10.0000"
"Line Filter","Off","Off","Off","Off","Off","Off"
"Frequency Filter","Off","Off","Off","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","2000.0001","1000.0000","1000.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Sync Source","I1","I2","I3","I4","I5","I6"
"WP Type","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge"
"q Mode","dc","dc","dc","dc","dc","dc"
"Null U","Off","Off","Off","Off","Off","Off"
"Null I","Off","Off","Off","Off","Off","Off"
"Element Independent","On"
"Average","Off"
"F1(EFF)","P(E3)/P(E4)*100","Unit","%"
"F2(P-loss)","Off"
"F3(U-ripple)","Off"
"F4(I-ripple)","Off"
"F5(D-UrmsR)","Off"
"F6(D-UrmsS)","Off"
"F7(D-UrmsT)","Off"
"F8(D-UmnR)","Off"
"F9(D-UmnS)","Off"
"F10(D-UmnT)","Off"
"F11(PhiU3-U2)","Off"
"F12(PhiI1-I2)","Off"
"F13(PhiI2-I3)","Off"
"F14(PhiI3-I1)","Off"
"F15(Pp-p)","Off"
"F16(F16)","Off"
"F17(F17)","Off"
"F18(F18)","Off"
"F19(F19)","Off"
"F20(F20)","Off"
"Evt1(Ev1)","Off"
"Evt2(Ev2)","Off"
"Evt3(Ev3)","Off"
"Evt4(Ev4)","Off"
"Evt5(Ev5)","Off"
"Evt6(Ev6)","Off"
"Evt7(Ev7)","Off"
"Evt8(Ev8)","Off"
"S Formula","Urms X Irms"
"S,Q Formula","Type 1"
"PC Formula","IEC76(1976)","0.5000","0.5000"
"Phase Angle","180 degree"
"Update Rate","100ms"
"Crest Factor","3"
"eta1 Formula","P3/P4*100"
"eta2 Formula","P4/P3*100"
"eta3 Formula","Off"
"eta4 Formula","Off"

"<Settings (Harmonics)>"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"PLL Source","U4","U4","U4","U4","U4","U4"
"Order","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40"
"THD Formula","Total","Total","Total","Total","Total","Total"

"Store No.","Date","Time","Urms-E2[V]","Irms-E2[A]","P-E2[W]","S-E2[VA]","Q-E2[var]","PF-E2","Urms-E3[V]","Irms-E3[A]","P-E3[W]","S-E3[VA]","Q-E3[var]","PF-E3","Urms-E4[V]","Irms-E4[A]","P-E4[W]","S-E4[VA]","Q-E4[var]","PF-E4","Urms-SigA[V]","Irms-SigA[A]","P-SigA[W]","S-SigA[VA]","Q-SigA[var]","PF-SigA"
  944,2024/12/05,15:04:48,206.79E+00,10.373E+00,2.0577E+03,2.1450E+03,-605.64E+00,0.9593E+00,206.69E+00,9.8712E+00,1.9306E+03,2.0403E+03,-660.00E+00,0.9462E+00,206.89E+00,10.222E+00,2.0095E+03,2.1149E+03,-659.15E+00,0.9502E+00,206.79E+00,10.155E+00,5.9978E+03,6.3001E+03,-1.9248E+03,0.9520E+00
  945,2024/12/05,15:04:49,206.73E+00,10.357E+00,2.0533E+03,2.1411E+03,-606.84E+00,0.9590E+00,206.92E+00,9.8731E+00,1.9343E+03,2.0430E+03,-657.43E+00,0.9468E+00,206.88E+00,10.223E+00,2.0096E+03,2.1149E+03,-659.10E+00,0.9502E+00,206.84E+00,10.151E+00,5.9971E+03,6.2989E+03,-1.9234E+03,0.9521E+00
  946,2024/12/05,15:04:49,206.77E+00,10.357E+00,2.0537E+03,2.1416E+03,-607.27E+00,0.9590E+00,206.90E+00,9.8671E+00,1.9326E+03,2.0414E+03,-657.55E+00,0.9467E+00,206.88E+00,10.238E+00,2.0132E+03,2.1180E+03,-658.04E+00,0.9505E+00,206.85E+00,10.154E+00,5.9996E+03,6.3011E+03,-1.9229E+03,0.9521E+00
  947,2024/12/05,15:04:49,206.65E+00,10.360E+00,2.0527E+03,2.1409E+03,-608.19E+00,0.9588E+00,206.86E+00,9.8695E+00,1.9312E+03,2.0416E+03,-662.15E+00,0.9459E+00,206.88E+00,10.227E+00,2.0111E+03,2.1158E+03,-657.32E+00,0.9505E+00,206.79E+00,10.152E+00,5.9949E+03,6.2982E+03,-1.9277E+03,0.9518E+00
  948,2024/12/05,15:04:49,206.69E+00,10.350E+00,2.0518E+03,2.1392E+03,-604.97E+00,0.9592E+00,206.86E+00,9.8707E+00,1.9314E+03,2.0418E+03,-662.36E+00,0.9459E+00,206.85E+00,10.220E+00,2.0091E+03,2.1139E+03,-657.46E+00,0.9504E+00,206.80E+00,10.147E+00,5.9923E+03,6.2949E+03,-1.9248E+03,0.9519E+00
  949,2024/12/05,15:04:49,206.74E+00,10.373E+00,2.0581E+03,2.1445E+03,-602.48E+00,0.9597E+00,207.03E+00,9.8822E+00,1.9358E+03,2.0459E+03,-662.10E+00,0.9462E+00,206.87E+00,10.217E+00,2.0086E+03,2.1137E+03,-658.19E+00,0.9503E+00,206.88E+00,10.157E+00,6.0025E+03,6.3041E+03,-1.9228E+03,0.9522E+00
  950,2024/12/05,15:04:49,206.69E+00,10.360E+00,2.0542E+03,2.1414E+03,-604.59E+00,0.9593E+00,207.04E+00,9.8749E+00,1.9359E+03,2.0445E+03,-657.50E+00,0.9469E+00,206.82E+00,10.222E+00,2.0086E+03,2.1141E+03,-659.30E+00,0.9501E+00,206.85E+00,10.152E+00,5.9987E+03,6.2999E+03,-1.9214E+03,0.9522E+00
  951,2024/12/05,15:04:49,206.63E+00,10.352E+00,2.0518E+03,2.1390E+03,-604.58E+00,0.9592E+00,206.87E+00,9.8746E+00,1.9335E+03,2.0427E+03,-659.00E+00,0.9465E+00,206.85E+00,10.228E+00,2.0105E+03,2.1157E+03,-658.93E+00,0.9503E+00,206.79E+00,10.151E+00,5.9958E+03,6.2974E+03,-1.9225E+03,0.9521E+00
  952,2024/12/05,15:04:49,206.67E+00,10.349E+00,2.0513E+03,2.1387E+03,-605.27E+00,0.9591E+00,206.93E+00,9.8778E+00,1.9341E+03,2.0440E+03,-661.19E+00,0.9462E+00,206.87E+00,10.231E+00,2.0118E+03,2.1166E+03,-657.88E+00,0.9505E+00,206.82E+00,10.153E+00,5.9971E+03,6.2993E+03,-1.9243E+03,0.9520E+00
  953,2024/12/05,15:04:49,206.84E+00,10.356E+00,2.0557E+03,2.1421E+03,-602.19E+00,0.9597E+00,206.86E+00,9.8641E+00,1.9300E+03,2.0405E+03,-662.37E+00,0.9458E+00,206.87E+00,10.217E+00,2.0089E+03,2.1137E+03,-657.13E+00,0.9504E+00,206.86E+00,10.146E+00,5.9947E+03,6.2963E+03,-1.9217E+03,0.9521E+00
  954,2024/12/05,15:04:49,206.84E+00,10.372E+00,2.0592E+03,2.1454E+03,-601.99E+00,0.9598E+00,206.86E+00,9.8775E+00,1.9330E+03,2.0433E+03,-662.21E+00,0.9460E+00,206.88E+00,10.216E+00,2.0088E+03,2.1136E+03,-657.34E+00,0.9504E+00,206.86E+00,10.155E+00,6.0010E+03,6.3023E+03,-1.9215E+03,0.9522E+00
  955,2024/12/05,15:04:50,206.80E+00,10.364E+00,2.0572E+03,2.1432E+03,-601.18E+00,0.9599E+00,206.85E+00,9.8719E+00,1.9329E+03,2.0420E+03,-658.35E+00,0.9466E+00,206.85E+00,10.219E+00,2.0085E+03,2.1138E+03,-658.75E+00,0.9502E+00,206.83E+00,10.152E+00,5.9986E+03,6.2990E+03,-1.9183E+03,0.9523E+00
  956,2024/12/05,15:04:50,206.69E+00,10.339E+00,2.0500E+03,2.1370E+03,-603.61E+00,0.9593E+00,206.84E+00,9.8656E+00,1.9325E+03,2.0406E+03,-655.48E+00,0.9470E+00,206.84E+00,10.231E+00,2.0112E+03,2.1163E+03,-658.57E+00,0.9503E+00,206.79E+00,10.145E+00,5.9936E+03,6.2939E+03,-1.9177E+03,0.9523E+00
  957,2024/12/05,15:04:50,206.83E+00,10.361E+00,2.0559E+03,2.1430E+03,-604.84E+00,0.9593E+00,206.90E+00,9.8751E+00,1.9338E+03,2.0432E+03,-659.49E+00,0.9465E+00,206.85E+00,10.233E+00,2.0120E+03,2.1166E+03,-657.15E+00,0.9506E+00,206.86E+00,10.156E+00,6.0017E+03,6.3028E+03,-1.9215E+03,0.9522E+00
  958,2024/12/05,15:04:50,206.79E+00,10.368E+00,2.0577E+03,2.1440E+03,-602.26E+00,0.9597E+00,206.84E+00,9.8730E+00,1.9316E+03,2.0421E+03,-662.55E+00,0.9459E+00,206.85E+00,10.223E+00,2.0101E+03,2.1146E+03,-656.53E+00,0.9506E+00,206.83E+00,10.155E+00,5.9994E+03,6.3007E+03,-1.9213E+03,0.9522E+00
  959,2024/12/05,15:04:50,206.63E+00,10.360E+00,2.0551E+03,2.1408E+03,-599.81E+00,0.9599E+00,206.90E+00,9.8849E+00,1.9348E+03,2.0451E+03,-662.60E+00,0.9461E+00,206.89E+00,10.217E+00,2.0090E+03,2.1138E+03,-657.42E+00,0.9504E+00,206.81E+00,10.154E+00,5.9988E+03,6.2997E+03,-1.9198E+03,0.9522E+00
  960,2024/12/05,15:04:50,206.76E+00,10.368E+00,2.0581E+03,2.1437E+03,-599.68E+00,0.9601E+00,206.85E+00,9.8760E+00,1.9336E+03,2.0428E+03,-658.91E+00,0.9466E+00,206.94E+00,10.222E+00,2.0101E+03,2.1154E+03,-658.99E+00,0.9502E+00,206.85E+00,10.156E+00,6.0019E+03,6.3019E+03,-1.9176E+03,0.9524E+00
  961,2024/12/05,15:04:50,206.79E+00,10.363E+00,2.0563E+03,2.1429E+03,-603.08E+00,0.9596E+00,206.89E+00,9.8736E+00,1.9342E+03,2.0427E+03,-656.87E+00,0.9469E+00,206.88E+00,10.221E+00,2.0095E+03,2.1145E+03,-657.99E+00,0.9503E+00,206.85E+00,10.152E+00,6.0000E+03,6.3001E+03,-1.9180E+03,0.9524E+00
  962,2024/12/05,15:04:50,206.79E+00,10.363E+00,2.0557E+03,2.1430E+03,-605.30E+00,0.9593E+00,206.94E+00,9.8741E+00,1.9343E+03,2.0434E+03,-658.73E+00,0.9466E+00,206.94E+00,10.241E+00,2.0147E+03,2.1193E+03,-657.64E+00,0.9506E+00,206.89E+00,10.159E+00,6.0046E+03,6.3056E+03,-1.9217E+03,0.9523E+00
  963,2024/12/05,15:04:50,206.73E+00,10.339E+00,2.0503E+03,2.1373E+03,-603.68E+00,0.9593E+00,206.80E+00,9.8473E+00,1.9264E+03,2.0364E+03,-660.17E+00,0.9460E+00,206.82E+00,10.198E+00,2.0043E+03,2.1091E+03,-656.54E+00,0.9503E+00,206.78E+00,10.128E+00,5.9810E+03,6.2828E+03,-1.9204E+03,0.9520E+00
  964,2024/12/05,15:04:50,206.66E+00,10.354E+00,2.0533E+03,2.1398E+03,-602.48E+00,0.9595E+00,206.77E+00,9.8479E+00,1.9259E+03,2.0362E+03,-661.29E+00,0.9458E+00,206.91E+00,10.207E+00,2.0070E+03,2.1119E+03,-657.32E+00,0.9503E+00,206.78E+00,10.136E+00,5.9861E+03,6.2880E+03,-1.9211E+03,0.9520E+00
  965,2024/12/05,15:04:51,206.74E+00,10.351E+00,2.0537E+03,2.1400E+03,-601.67E+00,0.9597E+00,206.86E+00,9.8608E+00,1.9301E+03,2.0398E+03,-659.92E+00,0.9462E+00,206.85E+00,10.205E+00,2.0056E+03,2.1108E+03,-658.11E+00,0.9502E+00,206.82E+00,10.139E+00,5.9894E+03,6.2906E+03,-1.9197E+03,0.9521E+00
  966,2024/12/05,15:04:51,206.73E+00,10.350E+00,2.0530E+03,2.1397E+03,-602.71E+00,0.9595E+00,206.86E+00,9.8490E+00,1.9288E+03,2.0374E+03,-656.06E+00,0.9467E+00,206.88E+00,10.204E+00,2.0061E+03,2.1110E+03,-657.20E+00,0.9503E+00,206.82E+00,10.134E+00,5.9879E+03,6.2880E+03,-1.9160E+03,0.9523E+00
  967,2024/12/05,15:04:51,206.65E+00,10.333E+00,2.0465E+03,2.1354E+03,-609.48E+00,0.9584E+00,206.70E+00,9.8462E+00,1.9256E+03,2.0352E+03,-658.78E+00,0.9462E+00,206.87E+00,10.213E+00,2.0085E+03,2.1128E+03,-655.64E+00,0.9506E+00,206.74E+00,10.131E+00,5.9807E+03,6.2834E+03,-1.9239E+03,0.9518E+00
  968,2024/12/05,15:04:51,206.69E+00,10.347E+00,2.0504E+03,2.1387E+03,-607.93E+00,0.9587E+00,206.84E+00,9.8504E+00,1.9274E+03,2.0374E+03,-660.59E+00,0.9460E+00,206.93E+00,10.222E+00,2.0104E+03,2.1153E+03,-657.99E+00,0.9504E+00,206.82E+00,10.140E+00,5.9882E+03,6.2914E+03,-1.9265E+03,0.9518E+00
  969,2024/12/05,15:04:51,206.79E+00,10.331E+00,2.0489E+03,2.1363E+03,-604.61E+00,0.9591E+00,206.84E+00,9.8381E+00,1.9239E+03,2.0349E+03,-663.04E+00,0.9454E+00,206.87E+00,10.209E+00,2.0069E+03,2.1120E+03,-658.06E+00,0.9502E+00,206.83E+00,10.126E+00,5.9797E+03,6.2832E+03,-1.9257E+03,0.9517E+00
  970,2024/12/05,15:04:51,206.73E+00,10.360E+00,2.0539E+03,2.1416E+03,-606.71E+00,0.9590E+00,206.85E+00,9.8493E+00,1.9270E+03,2.0373E+03,-661.37E+00,0.9458E+00,206.87E+00,10.200E+00,2.0048E+03,2.1100E+03,-657.98E+00,0.9501E+00,206.82E+00,10.136E+00,5.9856E+03,6.2889E+03,-1.9261E+03,0.9518E+00
  971,2024/12/05,15:04:51,206.72E+00,10.354E+00,2.0526E+03,2.1405E+03,-607.17E+00,0.9589E+00,206.85E+00,9.8487E+00,1.9279E+03,2.0372E+03,-658.26E+00,0.9464E+00,206.86E+00,10.211E+00,2.0065E+03,2.1121E+03,-659.33E+00,0.9500E+00,206.81E+00,10.138E+00,5.9870E+03,6.2898E+03,-1.9248E+03,0.9519E+00
  972,2024/12/05,15:04:51,206.73E+00,10.352E+00,2.0512E+03,2.1401E+03,-610.24E+00,0.9585E+00,206.81E+00,9.8414E+00,1.9258E+03,2.0352E+03,-658.52E+00,0.9462E+00,206.94E+00,10.217E+00,2.0093E+03,2.1143E+03,-657.91E+00,0.9504E+00,206.82E+00,10.137E+00,5.9863E+03,6.2896E+03,-1.9267E+03,0.9518E+00
  973,2024/12/05,15:04:51,206.64E+00,10.382E+00,2.0565E+03,2.1454E+03,-611.36E+00,0.9585E+00,206.80E+00,9.8728E+00,1.9315E+03,2.0417E+03,-661.62E+00,0.9460E+00,206.87E+00,10.239E+00,2.0133E+03,2.1181E+03,-658.13E+00,0.9505E+00,206.77E+00,10.165E+00,6.0013E+03,6.3052E+03,-1.9311E+03,0.9518E+00
  974,2024/12/05,15:04:51,206.78E+00,10.378E+00,2.0572E+03,2.1460E+03,-611.15E+00,0.9586E+00,206.78E+00,9.8635E+00,1.9282E+03,2.0396E+03,-664.76E+00,0.9454E+00,206.81E+00,10.222E+00,2.0089E+03,2.1140E+03,-658.25E+00,0.9503E+00,206.79E+00,10.154E+00,5.9942E+03,6.2996E+03,-1.9342E+03,0.9515E+00
  975,2024/12/05,15:04:52,206.74E+00,10.382E+00,2.0576E+03,2.1464E+03,-610.79E+00,0.9587E+00,206.79E+00,9.8655E+00,1.9289E+03,2.0401E+03,-664.23E+00,0.9455E+00,206.84E+00,10.218E+00,2.0080E+03,2.1135E+03,-659.45E+00,0.9501E+00,206.79E+00,10.155E+00,5.9945E+03,6.2999E+03,-1.9345E+03,0.9515E+00
  976,2024/12/05,15:04:52,206.73E+00,10.366E+00,2.0537E+03,2.1429E+03,-611.80E+00,0.9584E+00,206.78E+00,9.8616E+00,1.9290E+03,2.0391E+03,-661.06E+00,0.9460E+00,206.78E+00,10.225E+00,2.0088E+03,2.1144E+03,-659.64E+00,0.9501E+00,206.76E+00,10.151E+00,5.9915E+03,6.2964E+03,-1.9325E+03,0.9516E+00
  977,2024/12/05,15:04:52,206.60E+00,10.364E+00,2.0513E+03,2.1412E+03,-614.11E+00,0.9580E+00,206.80E+00,9.8634E+00,1.9300E+03,2.0397E+03,-659.94E+00,0.9462E+00,206.87E+00,10.227E+00,2.0105E+03,2.1158E+03,-659.15E+00,0.9502E+00,206.76E+00,10.152E+00,5.9918E+03,6.2968E+03,-1.9332E+03,0.9516E+00
  978,2024/12/05,15:04:52,206.63E+00,10.375E+00,2.0538E+03,2.1438E+03,-614.78E+00,0.9580E+00,206.73E+00,9.8612E+00,1.9283E+03,2.0386E+03,-661.62E+00,0.9459E+00,206.82E+00,10.234E+00,2.0116E+03,2.1165E+03,-658.05E+00,0.9504E+00,206.73E+00,10.157E+00,5.9937E+03,6.2990E+03,-1.9345E+03,0.9515E+00
  979,2024/12/05,15:04:52,206.68E+00,10.371E+00,2.0537E+03,2.1436E+03,-614.04E+00,0.9581E+00,206.73E+00,9.8657E+00,1.9281E+03,2.0396E+03,-665.05E+00,0.9453E+00,206.85E+00,10.225E+00,2.0102E+03,2.1150E+03,-657.31E+00,0.9505E+00,206.75E+00,10.154E+00,5.9921E+03,6.2981E+03,-1.9364E+03,0.9514E+00
  980,2024/12/05,15:04:52,206.67E+00,10.379E+00,2.0563E+03,2.1450E+03,-610.40E+00,0.9587E+00,206.79E+00,9.8677E+00,1.9286E+03,2.0405E+03,-666.46E+00,0.9452E+00,206.85E+00,10.215E+00,2.0080E+03,2.1129E+03,-657.73E+00,0.9503E+00,206.77E+00,10.154E+00,5.9928E+03,6.2984E+03,-1.9346E+03,0.9515E+00
  981,2024/12/05,15:04:52,206.64E+00,10.370E+00,2.0537E+03,2.1428E+03,-611.29E+00,0.9584E+00,206.67E+00,9.8683E+00,1.9290E+03,2.0395E+03,-662.28E+00,0.9458E+00,206.88E+00,10.226E+00,2.0101E+03,2.1156E+03,-659.72E+00,0.9501E+00,206.73E+00,10.155E+00,5.9928E+03,6.2979E+03,-1.9333E+03,0.9516E+00
  982,2024/12/05,15:04:52,206.63E+00,10.371E+00,2.0534E+03,2.1431E+03,-613.39E+00,0.9582E+00,206.74E+00,9.8629E+00,1.9293E+03,2.0391E+03,-660.17E+00,0.9461E+00,206.88E+00,10.221E+00,2.0093E+03,2.1145E+03,-658.58E+00,0.9503E+00,206.75E+00,10.152E+00,5.9920E+03,6.2967E+03,-1.9321E+03,0.9516E+00
  983,2024/12/05,15:04:52,206.63E+00,10.374E+00,2.0537E+03,2.1436E+03,-614.12E+00,0.9581E+00,206.74E+00,9.8699E+00,1.9299E+03,2.0405E+03,-662.75E+00,0.9458E+00,206.87E+00,10.244E+00,2.0146E+03,2.1192E+03,-657.58E+00,0.9506E+00,206.75E+00,10.163E+00,5.9982E+03,6.3033E+03,-1.9345E+03,0.9516E+00
  984,2024/12/05,15:04:52,206.62E+00,10.365E+00,2.0519E+03,2.1416E+03,-613.11E+00,0.9581E+00,206.80E+00,9.8664E+00,1.9288E+03,2.0404E+03,-665.53E+00,0.9453E+00,206.87E+00,10.227E+00,2.0108E+03,2.1156E+03,-657.72E+00,0.9504E+00,206.76E+00,10.153E+00,5.9915E+03,6.2976E+03,-1.9364E+03,0.9514E+00
  985,2024/12/05,15:04:53,206.74E+00,10.384E+00,2.0581E+03,2.1469E+03,-611.04E+00,0.9586E+00,206.74E+00,9.8601E+00,1.9264E+03,2.0384E+03,-666.57E+00,0.9450E+00,206.88E+00,10.222E+00,2.0099E+03,2.1146E+03,-657.16E+00,0.9505E+00,206.78E+00,10.155E+00,5.9944E+03,6.3000E+03,-1.9348E+03,0.9515E+00
  986,2024/12/05,15:04:53,206.69E+00,10.374E+00,2.0553E+03,2.1442E+03,-611.01E+00,0.9585E+00,206.79E+00,9.8654E+00,1.9290E+03,2.0401E+03,-663.98E+00,0.9456E+00,206.82E+00,10.214E+00,2.0068E+03,2.1123E+03,-659.23E+00,0.9501E+00,206.76E+00,10.151E+00,5.9911E+03,6.2966E+03,-1.9342E+03,0.9515E+00
  987,2024/12/05,15:04:53,206.65E+00,10.370E+00,2.0535E+03,2.1429E+03,-612.46E+00,0.9583E+00,206.61E+00,9.8551E+00,1.9262E+03,2.0362E+03,-660.21E+00,0.9460E+00,206.93E+00,10.223E+00,2.0103E+03,2.1154E+03,-658.24E+00,0.9504E+00,206.73E+00,10.149E+00,5.9900E+03,6.2944E+03,-1.9309E+03,0.9516E+00
  988,2024/12/05,15:04:53,206.59E+00,10.356E+00,2.0493E+03,2.1394E+03,-614.17E+00,0.9579E+00,206.61E+00,9.8499E+00,1.9247E+03,2.0351E+03,-661.00E+00,0.9458E+00,206.85E+00,10.231E+00,2.0114E+03,2.1162E+03,-657.95E+00,0.9504E+00,206.68E+00,10.146E+00,5.9854E+03,6.2907E+03,-1.9331E+03,0.9515E+00
  989,2024/12/05,15:04:53,206.74E+00,10.372E+00,2.0552E+03,2.1444E+03,-611.95E+00,0.9584E+00,206.67E+00,9.8567E+00,1.9263E+03,2.0371E+03,-662.64E+00,0.9456E+00,206.87E+00,10.235E+00,2.0123E+03,2.1173E+03,-658.52E+00,0.9504E+00,206.76E+00,10.155E+00,5.9938E+03,6.2988E+03,-1.9331E+03,0.9516E+00
  990,2024/12/05,15:04:53,206.74E+00,10.375E+00,2.0562E+03,2.1450E+03,-610.85E+00,0.9586E+00,206.73E+00,9.8625E+00,1.9271E+03,2.0389E+03,-666.02E+00,0.9451E+00,206.94E+00,10.224E+00,2.0109E+03,2.1157E+03,-657.81E+00,0.9504E+00,206.80E+00,10.154E+00,5.9941E+03,6.2997E+03,-1.9347E+03,0.9515E+00
  991,2024/12/05,15:04:53,206.69E+00,10.377E+00,2.0562E+03,2.1447E+03,-609.63E+00,0.9588E+00,206.98E+00,9.8787E+00,1.9335E+03,2.0447E+03,-665.17E+00,0.9456E+00,206.79E+00,10.212E+00,2.0063E+03,2.1118E+03,-658.87E+00,0.9501E+00,206.82E+00,10.156E+00,5.9961E+03,6.3012E+03,-1.9337E+03,0.9516E+00
  992,2024/12/05,15:04:53,206.54E+00,10.378E+00,2.0543E+03,2.1435E+03,-611.83E+00,0.9584E+00,206.74E+00,9.8523E+00,1.9267E+03,2.0369E+03,-660.95E+00,0.9459E+00,206.93E+00,10.223E+00,2.0105E+03,2.1154E+03,-657.66E+00,0.9504E+00,206.74E+00,10.151E+00,5.9915E+03,6.2957E+03,-1.9304E+03,0.9517E+00
  993,2024/12/05,15:04:53,206.73E+00,10.424E+00,2.0643E+03,2.1551E+03,-618.68E+00,0.9579E+00,206.74E+00,9.8268E+00,1.9204E+03,2.0316E+03,-662.74E+00,0.9453E+00,206.83E+00,10.200E+00,2.0059E+03,2.1096E+03,-653.49E+00,0.9508E+00,206.77E+00,10.150E+00,5.9906E+03,6.2963E+03,-1.9349E+03,0.9515E+00
  994,2024/12/05,15:04:53,206.56E+00,10.392E+00,2.0557E+03,2.1467E+03,-618.19E+00,0.9576E+00,206.73E+00,9.8163E+00,1.9166E+03,2.0293E+03,-666.93E+00,0.9445E+00,206.85E+00,10.195E+00,2.0052E+03,2.1089E+03,-652.99E+00,0.9509E+00,206.72E+00,10.135E+00,5.9776E+03,6.2849E+03,-1.9381E+03,0.9511E+00
  995,2024/12/05,15:04:54,206.63E+00,10.400E+00,2.0595E+03,2.1489E+03,-613.64E+00,0.9584E+00,206.74E+00,9.8167E+00,1.9171E+03,2.0295E+03,-666.19E+00,0.9446E+00,206.85E+00,10.198E+00,2.0056E+03,2.1095E+03,-653.96E+00,0.9507E+00,206.74E+00,10.138E+00,5.9821E+03,6.2880E+03,-1.9338E+03,0.9514E+00
  996,2024/12/05,15:04:54,206.72E+00,10.423E+00,2.0649E+03,2.1547E+03,-615.42E+00,0.9583E+00,206.79E+00,9.8201E+00,1.9178E+03,2.0307E+03,-667.74E+00,0.9444E+00,206.85E+00,10.178E+00,2.0013E+03,2.1053E+03,-653.65E+00,0.9506E+00,206.79E+00,10.140E+00,5.9840E+03,6.2907E+03,-1.9368E+03,0.9512E+00
  997,2024/12/05,15:04:54,206.57E+00,10.415E+00,2.0625E+03,2.1515E+03,-612.28E+00,0.9587E+00,206.91E+00,9.8290E+00,1.9236E+03,2.0338E+03,-660.18E+00,0.9458E+00,206.85E+00,10.186E+00,2.0025E+03,2.1070E+03,-655.18E+00,0.9504E+00,206.78E+00,10.143E+00,5.9886E+03,6.2922E+03,-1.9276E+03,0.9518E+00
  998,2024/12/05,15:04:54,206.66E+00,10.391E+00,2.0577E+03,2.1474E+03,-614.35E+00,0.9582E+00,206.85E+00,9.8195E+00,1.9211E+03,2.0311E+03,-659.38E+00,0.9458E+00,206.87E+00,10.191E+00,2.0043E+03,2.1083E+03,-654.01E+00,0.9507E+00,206.79E+00,10.134E+00,5.9831E+03,6.2868E+03,-1.9277E+03,0.9517E+00
  999,2024/12/05,15:04:54,206.58E+00,10.385E+00,2.0549E+03,2.1454E+03,-616.49E+00,0.9578E+00,206.72E+00,9.8109E+00,1.9168E+03,2.0281E+03,-662.46E+00,0.9451E+00,206.84E+00,10.208E+00,2.0075E+03,2.1115E+03,-654.48E+00,0.9507E+00,206.71E+00,10.135E+00,5.9792E+03,6.2849E+03,-1.9334E+03,0.9514E+00
 1000,2024/12/05,15:04:54,206.59E+00,10.386E+00,2.0567E+03,2.1457E+03,-611.71E+00,0.9585E+00,206.79E+00,9.8204E+00,1.9189E+03,2.0307E+03,-664.71E+00,0.9449E+00,206.88E+00,10.202E+00,2.0063E+03,2.1105E+03,-654.81E+00,0.9507E+00,206.75E+00,10.136E+00,5.9819E+03,6.2869E+03,-1.9312E+03,0.9515E+00
 1001,2024/12/05,15:04:54,206.68E+00,10.408E+00,2.0628E+03,2.1512E+03,-610.24E+00,0.9589E+00,206.93E+00,9.8250E+00,1.9215E+03,2.0331E+03,-664.18E+00,0.9451E+00,206.82E+00,10.183E+00,2.0023E+03,2.1061E+03,-652.99E+00,0.9507E+00,206.81E+00,10.139E+00,5.9867E+03,6.2904E+03,-1.9274E+03,0.9517E+00
 1002,2024/12/05,15:04:54,206.75E+00,10.408E+00,2.0635E+03,2.1518E+03,-610.14E+00,0.9590E+00,206.98E+00,9.8296E+00,1.9239E+03,2.0346E+03,-661.85E+00,0.9456E+00,206.84E+00,10.190E+00,2.0033E+03,2.1077E+03,-655.13E+00,0.9505E+00,206.86E+00,10.142E+00,5.9907E+03,6.2941E+03,-1.9271E+03,0.9518E+00
 1003,2024/12/05,15:04:54,206.73E+00,10.386E+00,2.0583E+03,2.1471E+03,-611.17E+00,0.9586E+00,207.04E+00,9.8238E+00,1.9241E+03,2.0340E+03,-659.55E+00,0.9460E+00,206.79E+00,10.182E+00,2.0012E+03,2.1055E+03,-654.43E+00,0.9505E+00,206.86E+00,10.130E+00,5.9835E+03,6.2865E+03,-1.9252E+03,0.9518E+00
